Customer_ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Monthly_Income,Account_Balance,Family_Size,City,Cluster
100366,Female,Yes,31,Yes,Government_Employee,8,668193,2327285,5,Baghdad,2
100367,Male,Yes,34,No,Private_Sector,10,876508,2737917,3,Erbil,6
100368,Male,No,24,Yes,Student,0,333470,639560,3,Baghdad,0
100369,Female,Yes,50,Yes,Trader,15,2758956,18059926,4,Najaf,5
100370,Male,Yes,32,Yes,Government_Employee,3,793291,3762826,3,Basra,2
100371,Male,Yes,30,No,Government_Employee,6,948002,959402,5,Erbil,2
100372,Male,Yes,34,No,Teacher,11,936548,2570046,4,Dhi_Qar,6
100373,Male,Yes,34,Yes,Government_Employee,4,1049685,2088256,4,Diyala,2
100374,Female,No,23,No,Unemployed,2,438417,545236,2,Baghdad,6
100375,Female,Yes,50,Yes,Trader,14,2579332,20846253,6,Baghdad,5
100376,Female,Yes,32,No,Government_Employee,9,826135,3060932,5,Baghdad,2
100377,Male,Yes,33,No,Government_Employee,8,877290,2680100,5,Mosul,2
100378,Female,Yes,42,No,Laborer,19,454709,964667,5,Diyala,3
100379,Female,No,18,No,Student,0,281114,262726,1,Dhi_Qar,0
100380,Female,Yes,35,Yes,Engineer,15,2153500,13441257,4,Baghdad,5
100381,Female,Yes,42,No,Engineer,7,3138647,19588984,5,Baghdad,5
100382,Male,Yes,39,Yes,Teacher,11,1086774,3273678,4,Baghdad,6
100383,Male,Yes,50,Yes,Engineer,13,2103101,22466412,3,Diyala,5
100384,Male,Yes,30,No,Laborer,10,476573,551719,4,Najaf,3
100385,Male,Yes,33,Yes,Teacher,9,834021,2294471,4,Mosul,6
100386,Male,Yes,80,Yes,Retired,20,337474,2998796,1,Mosul,4
100387,Female,No,65,Yes,Retired,29,720745,4105375,2,Mosul,4
100388,Female,Yes,29,No,Government_Employee,9,628297,1662671,4,Baghdad,2
100389,Male,Yes,54,No,Laborer,15,420586,619626,6,Basra,3
100390,Female,Yes,38,Yes,Trader,6,1921440,18905874,4,Mosul,5
100391,Female,No,39,Yes,Trader,6,2744480,19136405,3,Baghdad,5
100392,Male,Yes,66,No,Retired,26,634598,9499167,4,Baghdad,4
100393,Male,Yes,34,No,Teacher,10,747448,1975449,3,Baghdad,6
100394,Male,Yes,84,No,Retired,29,654447,6391430,3,Baghdad,4
100395,Female,No,32,Yes,Government_Employee,11,890532,2804358,4,Diyala,2
100396,Female,Yes,49,Yes,Driver,11,304566,552410,5,Dhi_Qar,1
100397,Female,Yes,36,Yes,Trader,18,2346131,21799039,5,Anbar,5
100398,Male,Yes,39,Yes,Teacher,4,990127,2889872,3,Najaf,6
100399,Female,Yes,38,Yes,Government_Employee,8,481073,1787745,4,Baghdad,2
100400,Male,Yes,32,No,Laborer,4,408557,708717,8,Dhi_Qar,3
100401,Male,Yes,73,Yes,Retired,21,803595,3017931,4,Mosul,4
100402,Female,Yes,47,Yes,Doctor,10,888693,16642208,6,Erbil,5
100403,Female,Yes,32,Yes,Teacher,9,834919,3029387,4,Anbar,6
100404,Male,No,33,No,Government_Employee,3,988235,1547985,3,Mosul,2
100405,Male,Yes,38,No,Driver,11,602754,741173,4,Erbil,1
100406,Male,No,24,Yes,Private_Sector,0,201865,403101,2,Basra,6
100407,Female,No,53,No,Homemaker,5,375614,421386,8,Baghdad,1
100408,Male,Yes,42,Yes,Laborer,14,612986,1371759,7,Baghdad,3
100409,Female,Yes,33,No,Government_Employee,4,1109827,2087477,5,Mosul,2
100410,Male,No,40,Yes,Government_Employee,10,947153,3633907,3,Basra,2
100411,Female,Yes,51,Yes,Engineer,7,2627071,22636392,4,Sulaymaniyah,5
100412,Female,Yes,73,No,Retired,15,555195,1585445,2,Baghdad,4
100413,Female,No,43,No,Driver,19,517276,668323,4,Anbar,1
100414,Male,No,36,No,Laborer,14,382618,603640,7,Basra,3
100415,Female,No,28,No,Government_Employee,3,629038,2438508,3,Baghdad,2
100416,Male,Yes,21,No,Laborer,0,279916,304868,1,Basra,3
100417,Male,Yes,30,Yes,Trader,5,3708777,12927981,4,Baghdad,5
100418,Female,Yes,40,Yes,Trader,5,2568928,10939264,5,Basra,5
100419,Female,Yes,61,No,Retired,21,577707,5580810,1,Najaf,4
100420,Male,No,21,No,Student,2,399866,408732,2,Sulaymaniyah,0
100421,Male,Yes,35,Yes,Trader,15,2698256,11883830,6,Basra,5
100422,Female,Yes,38,No,Homemaker,17,404832,1359832,7,Erbil,1
100423,Female,Yes,41,No,Homemaker,19,439227,621313,6,Mosul,1
100424,Female,Yes,32,No,Laborer,17,283998,1119267,5,Basra,3
100425,Male,Yes,30,No,Driver,5,487137,905299,4,Basra,1
100426,Female,Yes,43,No,Driver,7,360363,684076,6,Sulaymaniyah,1
100427,Male,No,20,Yes,Student,1,417082,464941,3,Mosul,0
100428,Male,Yes,51,No,Laborer,7,438020,973600,6,Erbil,3
100429,Male,Yes,40,Yes,Teacher,5,1032638,4725386,3,Erbil,6
100430,Male,Yes,34,Yes,Government_Employee,9,1085010,3234380,5,Diyala,2
100431,Male,Yes,28,Yes,Government_Employee,7,1260160,2630336,3,Baghdad,2
100432,Female,Yes,33,Yes,Driver,13,636489,783472,4,Anbar,1
100433,Male,No,37,Yes,Trader,17,3375425,11460633,3,Mosul,5
100434,Male,No,29,No,Private_Sector,11,842590,2749805,3,Baghdad,6
100435,Female,Yes,36,Yes,Private_Sector,3,1008615,2172951,3,Baghdad,6
100436,Male,Yes,31,No,Driver,4,403706,557501,6,Dhi_Qar,1
100437,Male,Yes,81,No,Retired,24,777838,6098618,2,Dhi_Qar,4
100438,Male,Yes,20,No,Private_Sector,2,391403,183869,3,Baghdad,6
100439,Female,Yes,40,Yes,Private_Sector,6,1094459,3417140,5,Diyala,6
100440,Male,Yes,38,Yes,Government_Employee,5,788666,3522705,4,Basra,2
100441,Female,No,24,No,Student,2,546697,433782,3,Erbil,0
100442,Male,Yes,41,Yes,Engineer,8,3444119,14980006,5,Diyala,5
100443,Male,Yes,28,Yes,Private_Sector,10,774118,2436229,4,Baghdad,6
100444,Male,Yes,41,Yes,Doctor,10,2809886,18535844,6,Basra,5
100445,Male,Yes,43,No,Homemaker,19,431334,694681,5,Baghdad,1
100446,Female,Yes,65,No,Retired,20,661443,6531446,2,Anbar,4
100447,Female,Yes,21,No,Student,0,316734,368343,1,Baghdad,0
100448,Male,No,22,No,Student,1,252402,640427,3,Najaf,0
100449,Male,Yes,29,Yes,Government_Employee,5,1190168,1288849,5,Basra,2
100450,Female,Yes,52,Yes,Trader,18,2758046,15230463,5,Baghdad,5
100451,Male,Yes,29,No,Teacher,9,546897,1907298,3,Karbala,6
100452,Female,Yes,32,Yes,Government_Employee,8,753777,1404763,4,Basra,2
100453,Male,Yes,28,Yes,Government_Employee,6,564829,2043755,3,Anbar,2
100454,Female,No,26,Yes,Student,2,229172,475328,2,Dhi_Qar,0
100455,Male,Yes,35,No,Driver,7,431420,618043,7,Anbar,1
100456,Male,Yes,76,No,Retired,24,596635,7724860,1,Baghdad,4
100457,Female,Yes,29,Yes,Teacher,7,879639,2795349,3,Baghdad,6
100458,Male,Yes,64,No,Retired,17,280305,6409158,2,Basra,4
100459,Male,Yes,52,Yes,Engineer,10,3078593,10717994,4,Erbil,5
100460,Female,Yes,31,Yes,Trader,9,1801522,19731582,5,Dhi_Qar,5
100461,Male,Yes,32,No,Government_Employee,3,948305,2337684,4,Basra,2
100462,Female,Yes,41,Yes,Trader,12,2281704,12827509,6,Diyala,5
100463,Female,Yes,48,No,Laborer,9,359006,685355,8,Basra,3
100464,Male,Yes,68,No,Retired,24,773079,3531391,4,Basra,4
100465,Female,Yes,79,Yes,Retired,18,548924,5391410,2,Baghdad,4
100466,Female,No,22,Yes,Unemployed,0,507859,190475,3,Basra,6
100467,Male,Yes,39,Yes,Doctor,14,1532026,11623699,4,Erbil,5
100468,Male,No,35,Yes,Private_Sector,11,813589,2641149,4,Dhi_Qar,6
100469,Male,Yes,25,Yes,Student,1,282608,216986,3,Basra,0
100470,Male,Yes,39,No,Government_Employee,9,648132,2923895,4,Baghdad,2
100471,Female,No,18,Yes,Unemployed,1,406015,534974,2,Sulaymaniyah,6
100472,Male,No,34,No,Government_Employee,9,925348,2697085,4,Mosul,2
100473,Male,Yes,84,Yes,Retired,15,513881,6759832,4,Basra,4
100474,Male,No,63,No,Retired,21,651286,12032376,2,Najaf,4
100475,Female,Yes,81,No,Retired,15,648570,9309779,1,Baghdad,4
100476,Male,No,21,Yes,Unemployed,0,282389,294337,1,Dhi_Qar,6
100477,Male,No,25,Yes,Student,2,460279,563013,2,Dhi_Qar,0
100478,Female,No,23,Yes,Laborer,1,333546,218537,1,Baghdad,3
100479,Male,No,23,Yes,Laborer,2,150000,392252,3,Diyala,3
100480,Female,No,26,Yes,Student,1,335977,519645,1,Sulaymaniyah,0
100481,Female,Yes,42,No,Driver,15,534943,711679,4,Najaf,1
100482,Female,Yes,32,No,Laborer,7,474036,668499,4,Baghdad,3
100483,Male,No,26,Yes,Student,2,340797,522727,2,Basra,0
100484,Male,Yes,37,No,Private_Sector,8,1052541,2167782,4,Baghdad,6
100485,Female,Yes,35,No,Driver,4,717889,196991,8,Baghdad,1
100486,Female,Yes,54,Yes,Engineer,17,2475593,18841356,4,Basra,5
100487,Male,No,34,No,Government_Employee,10,950328,3352213,5,Basra,2
100488,Female,Yes,31,No,Teacher,7,1111561,3364998,5,Erbil,6
100489,Female,Yes,31,No,Private_Sector,6,830181,1869767,3,Sulaymaniyah,6
100490,Female,Yes,49,Yes,Trader,19,2565212,8166376,4,Baghdad,5
100491,Male,No,71,No,Retired,16,654978,5601689,1,Baghdad,4
100492,Male,Yes,49,No,Doctor,15,2500684,10224810,4,Diyala,5
100493,Male,Yes,79,Yes,Retired,15,661027,8512982,2,Mosul,4
100494,Female,No,20,Yes,Private_Sector,0,203218,332006,2,Basra,6
100495,Female,No,44,No,Trader,14,1838805,25823366,4,Baghdad,5
100496,Male,Yes,45,No,Driver,5,609930,246317,8,Baghdad,1
100497,Male,No,25,No,Unemployed,1,427128,370908,2,Baghdad,6
100498,Female,Yes,43,Yes,Engineer,12,3350322,18739326,6,Sulaymaniyah,5
100499,Female,Yes,36,Yes,Trader,18,3169605,18057153,3,Mosul,5
100500,Female,No,37,Yes,Government_Employee,8,1131176,1448346,4,Baghdad,2
100501,Female,Yes,37,No,Driver,12,331512,749269,5,Mosul,1
100502,Male,Yes,49,Yes,Trader,7,2505924,13535057,4,Baghdad,5
100503,Male,Yes,43,Yes,Trader,10,2382716,17708246,6,Sulaymaniyah,5
100504,Female,Yes,32,No,Laborer,17,580056,448387,5,Dhi_Qar,3
100505,Male,Yes,20,Yes,Private_Sector,2,188409,402165,3,Baghdad,6
100506,Male,Yes,33,No,Driver,10,467642,465228,4,Basra,1
100507,Female,No,20,No,Unemployed,0,403983,57669,3,Baghdad,6
100508,Male,Yes,37,No,Government_Employee,11,870717,2850822,5,Baghdad,2
100509,Female,Yes,34,Yes,Doctor,10,1869463,7664888,3,Baghdad,5
100510,Female,Yes,31,No,Doctor,19,2224278,1185760,5,Basra,5
100511,Male,No,22,Yes,Laborer,1,570066,459068,1,Basra,3
100512,Male,Yes,38,Yes,Private_Sector,11,611577,2250746,4,Sulaymaniyah,6
100513,Female,Yes,37,Yes,Government_Employee,9,661071,2711355,5,Karbala,2
100514,Male,Yes,53,No,Driver,3,475404,891337,5,Anbar,1
100515,Female,No,38,No,Homemaker,6,574389,333844,7,Erbil,1
100516,Female,Yes,32,Yes,Doctor,19,3016724,13804891,5,Basra,5
100517,Male,No,47,No,Driver,9,315993,857390,6,Dhi_Qar,1
100518,Female,Yes,31,No,Driver,14,306312,751939,6,Basra,1
100519,Male,Yes,33,Yes,Teacher,9,949065,1792062,5,Karbala,6
100520,Male,No,19,Yes,Student,0,368603,607264,1,Mosul,0
100521,Male,Yes,42,No,Engineer,12,2711453,15903070,4,Erbil,5
100522,Male,Yes,35,No,Teacher,7,889994,1864089,3,Mosul,6
100523,Male,Yes,23,No,Unemployed,0,229183,580680,3,Sulaymaniyah,6
100524,Female,Yes,54,No,Laborer,10,751899,812711,5,Erbil,3
100525,Male,Yes,38,No,Laborer,18,150000,521885,6,Diyala,3
100526,Male,Yes,36,Yes,Trader,16,3537431,14871464,4,Erbil,5
100527,Male,Yes,43,Yes,Trader,15,1118593,11732165,5,Mosul,5
100528,Male,Yes,61,No,Retired,25,454271,5113827,3,Mosul,4
100529,Female,Yes,53,No,Homemaker,8,426292,603403,5,Diyala,1
100530,Female,Yes,41,Yes,Government_Employee,7,644296,2973928,3,Basra,2
100531,Male,Yes,48,Yes,Trader,11,2910779,9840298,3,Diyala,5
100532,Female,No,28,No,Teacher,4,1338109,3327155,4,Diyala,6
100533,Male,Yes,32,No,Private_Sector,10,802601,3425554,3,Basra,6
100534,Male,Yes,34,Yes,Trader,12,2910818,16479243,3,Sulaymaniyah,5
100535,Female,Yes,29,No,Government_Employee,8,989655,2436356,3,Baghdad,2
100536,Female,No,18,Yes,Student,1,249886,206619,2,Sulaymaniyah,0
100537,Female,No,40,No,Government_Employee,10,646913,3303265,4,Baghdad,2
100538,Female,Yes,80,No,Retired,22,353706,5881408,1,Najaf,4
100539,Male,Yes,35,Yes,Government_Employee,6,979537,2798623,5,Baghdad,2
100540,Male,Yes,34,No,Driver,14,403281,294443,4,Karbala,1
100541,Male,Yes,63,No,Retired,22,690551,6988553,2,Baghdad,4
100542,Female,Yes,75,No,Retired,21,683350,3063275,3,Sulaymaniyah,4
100543,Female,Yes,50,No,Homemaker,19,511622,356118,4,Baghdad,1
100544,Male,No,23,No,Student,2,293426,667876,3,Diyala,0
100545,Male,Yes,21,Yes,Student,1,384903,451251,1,Baghdad,0
100546,Female,Yes,38,Yes,Laborer,12,434577,788623,7,Baghdad,3
100547,Male,Yes,49,No,Laborer,17,458784,1064188,4,Dhi_Qar,3
100548,Female,No,23,No,Private_Sector,1,390208,444649,1,Erbil,6
100549,Male,No,66,No,Retired,28,268320,5613551,4,Mosul,4
100550,Male,No,18,Yes,Laborer,2,350943,563859,3,Basra,3
100551,Male,Yes,26,Yes,Student,1,309604,717801,2,Mosul,0
100552,Male,No,21,Yes,Student,2,422433,579508,1,Baghdad,0
100553,Male,Yes,37,No,Teacher,3,967864,3608652,4,Basra,6
100554,Male,Yes,38,Yes,Government_Employee,7,1186241,3391424,4,Basra,2
100555,Female,Yes,43,No,Homemaker,19,619216,484099,8,Najaf,1
100556,Female,No,33,No,Government_Employee,4,804443,2953605,5,Sulaymaniyah,2
100557,Female,No,24,No,Unemployed,0,397363,272161,3,Najaf,6
100558,Male,Yes,30,No,Government_Employee,10,959592,1610505,3,Baghdad,2
100559,Female,No,19,No,Unemployed,0,276038,346481,2,Mosul,6
100560,Female,Yes,26,Yes,Unemployed,2,373475,186456,1,Baghdad,6
100561,Male,Yes,33,No,Government_Employee,8,750936,2937944,4,Najaf,2
100562,Female,Yes,51,Yes,Trader,17,1349420,10320885,5,Baghdad,5
100563,Male,No,32,No,Teacher,4,1278008,1186495,3,Baghdad,6
100564,Male,No,37,No,Private_Sector,10,1225625,1772184,3,Sulaymaniyah,6
100565,Male,Yes,24,Yes,Laborer,2,288028,492608,3,Baghdad,3
100566,Female,Yes,58,Yes,Retired,29,1036107,7023146,3,Baghdad,4
100567,Female,No,35,No,Government_Employee,10,759989,3344221,3,Najaf,2
100568,Female,No,26,Yes,Student,2,465184,599497,1,Dhi_Qar,0
100569,Male,Yes,46,No,Engineer,16,1874342,11233929,4,Baghdad,5
100570,Female,No,18,No,Student,2,427324,368015,1,Najaf,0
100571,Female,Yes,34,Yes,Private_Sector,6,1275994,2382985,5,Sulaymaniyah,6
100572,Female,No,23,Yes,Student,1,320275,397720,1,Baghdad,0
100573,Male,Yes,76,No,Retired,15,559391,5059368,3,Baghdad,4
100574,Female,Yes,33,Yes,Teacher,9,859300,1875229,4,Basra,6
100575,Female,Yes,53,No,Laborer,11,485072,334877,7,Baghdad,3
100576,Male,No,33,No,Private_Sector,8,977672,3657493,4,Diyala,6
100577,Female,No,22,Yes,Laborer,2,464101,295497,1,Dhi_Qar,3
100578,Female,Yes,76,No,Retired,25,706325,4229440,1,Erbil,4
100579,Female,Yes,78,No,Retired,18,756130,7857663,4,Anbar,4
100580,Male,Yes,52,No,Laborer,9,485289,932708,6,Baghdad,3
100581,Male,No,22,Yes,Student,0,377364,475852,1,Baghdad,0
100582,Female,Yes,61,No,Retired,18,604182,6280315,3,Erbil,4
100583,Male,Yes,36,Yes,Laborer,15,435959,288452,6,Karbala,3
100584,Female,No,33,Yes,Government_Employee,10,708840,3290297,4,Mosul,2
100585,Male,Yes,35,No,Government_Employee,5,503112,2488670,3,Mosul,2
100586,Male,Yes,49,No,Doctor,19,1772141,16838223,3,Baghdad,5
100587,Female,Yes,34,No,Teacher,5,1287645,2502604,4,Baghdad,6
100588,Male,No,39,No,Driver,19,586251,222732,7,Mosul,1
100589,Female,Yes,73,Yes,Retired,18,644514,4843166,4,Baghdad,4
100590,Female,Yes,41,No,Driver,7,501290,289121,7,Baghdad,1
100591,Male,Yes,38,Yes,Teacher,11,924029,3257107,5,Baghdad,6
100592,Male,Yes,47,Yes,Doctor,15,3503395,13431124,6,Baghdad,5
100593,Male,No,20,No,Laborer,1,287860,128526,1,Najaf,3
100594,Male,No,38,No,Private_Sector,8,942566,2542189,5,Mosul,6
100595,Female,Yes,76,No,Retired,15,839908,4040961,1,Baghdad,4
100596,Male,Yes,39,No,Homemaker,15,457293,462277,4,Sulaymaniyah,1
100597,Male,No,25,Yes,Private_Sector,2,315986,638087,1,Anbar,6
100598,Male,Yes,21,Yes,Student,1,417006,531247,2,Basra,0
100599,Male,No,24,Yes,Student,1,532383,924994,1,Baghdad,0
100600,Female,No,34,Yes,Government_Employee,3,806511,1365607,3,Baghdad,2
100601,Male,Yes,63,No,Retired,15,703062,4037368,3,Sulaymaniyah,4
100602,Male,Yes,29,Yes,Government_Employee,10,677783,3338091,5,Basra,2
100603,Male,Yes,44,Yes,Engineer,6,873455,16261633,3,Baghdad,5
100604,Male,Yes,43,Yes,Engineer,15,1990145,20496641,4,Anbar,5
100605,Female,Yes,61,No,Retired,15,247639,7548804,1,Basra,4
100606,Female,No,26,Yes,Student,2,257003,0,3,Erbil,0
100607,Male,No,24,No,Student,2,341894,526020,1,Mosul,0
100608,Male,Yes,41,Yes,Trader,18,2606702,15820531,5,Baghdad,5
100609,Male,Yes,30,No,Teacher,6,972403,3067747,5,Diyala,6
100610,Female,Yes,31,Yes,Government_Employee,8,884344,3013831,4,Dhi_Qar,2
100611,Female,No,72,No,Retired,20,489183,5474735,2,Karbala,4
100612,Male,Yes,58,No,Retired,26,542237,6874455,1,Baghdad,4
100613,Female,Yes,26,No,Student,1,248150,531912,1,Baghdad,0
100614,Female,Yes,52,No,Trader,6,1877621,17679011,3,Dhi_Qar,5
100615,Male,Yes,83,Yes,Retired,24,747836,7372290,1,Basra,4
100616,Female,Yes,47,No,Laborer,9,324623,1047091,6,Erbil,3
100617,Female,No,23,No,Laborer,0,380952,287424,3,Basra,3
100618,Male,No,58,Yes,Retired,21,755216,3235034,2,Erbil,4
100619,Female,No,26,Yes,Student,1,339011,551027,1,Najaf,0
100620,Male,Yes,73,Yes,Retired,21,325450,5598035,2,Baghdad,4
100621,Male,Yes,37,No,Trader,7,3626330,13755530,5,Erbil,5
100622,Male,Yes,40,No,Homemaker,5,306173,803127,6,Basra,1
100623,Female,Yes,31,Yes,Engineer,18,1667401,8332471,4,Dhi_Qar,5
100624,Female,No,24,No,Unemployed,0,328947,621200,1,Diyala,6
100625,Female,Yes,84,Yes,Retired,24,550816,3846124,3,Karbala,4
100626,Female,Yes,33,Yes,Teacher,9,1099698,718901,5,Anbar,6
100627,Male,Yes,79,No,Retired,20,598456,6294998,4,Baghdad,4
100628,Male,No,19,No,Student,1,377424,547204,3,Baghdad,0
100629,Male,Yes,37,No,Government_Employee,6,433528,2296641,5,Diyala,2
100630,Male,No,82,Yes,Retired,23,676275,3624670,2,Karbala,4
100631,Female,No,25,No,Student,0,539268,599120,2,Baghdad,0
100632,Female,Yes,52,Yes,Trader,19,2136959,21300040,3,Sulaymaniyah,5
100633,Male,Yes,82,No,Retired,25,496696,5692427,3,Basra,4
100634,Female,No,65,No,Retired,25,577945,4711350,4,Anbar,4
100635,Female,No,38,No,Driver,14,241780,551752,7,Anbar,1
100636,Female,Yes,29,No,Private_Sector,10,1294035,3268881,3,Dhi_Qar,6
100637,Female,No,26,Yes,Student,2,385656,189354,2,Baghdad,0
100638,Male,Yes,33,Yes,Government_Employee,3,647819,2102952,4,Baghdad,2
100639,Female,Yes,35,Yes,Government_Employee,8,1082309,2971438,3,Baghdad,2
100640,Male,No,26,No,Student,1,461796,266721,1,Basra,0
100641,Male,Yes,68,Yes,Retired,25,778947,6394682,1,Baghdad,4
100642,Female,No,18,No,Student,1,344873,269185,1,Baghdad,0
100643,Male,No,25,No,Laborer,2,462410,317985,2,Baghdad,3
100644,Female,Yes,50,No,Driver,5,542118,846385,6,Anbar,1
100645,Male,Yes,74,Yes,Retired,22,581280,301621,1,Baghdad,4
100646,Female,No,41,Yes,Teacher,3,841615,1460951,3,Baghdad,6
100647,Female,Yes,38,No,Private_Sector,11,856707,1918810,4,Anbar,6
100648,Male,No,72,No,Retired,17,540146,4390957,4,Baghdad,4
100649,Female,Yes,52,Yes,Trader,18,2644581,12000286,6,Baghdad,5
100650,Male,Yes,31,Yes,Teacher,5,1063723,1635810,5,Sulaymaniyah,6
100651,Male,Yes,37,No,Government_Employee,3,930727,3102504,4,Najaf,2
100652,Male,Yes,50,No,Driver,11,348088,336087,6,Erbil,1
100653,Female,No,25,Yes,Unemployed,1,288504,72677,2,Anbar,6
100654,Male,Yes,46,No,Laborer,6,314403,928168,5,Baghdad,3
100655,Female,Yes,48,Yes,Doctor,19,3395072,14501636,4,Dhi_Qar,5
100656,Female,No,25,Yes,Unemployed,0,276572,62403,1,Basra,6
100657,Female,Yes,77,No,Retired,25,527235,5546721,4,Najaf,4
100658,Male,No,21,No,Student,1,456711,769640,2,Baghdad,0
100659,Female,Yes,34,Yes,Private_Sector,8,739665,2024179,5,Basra,6
100660,Female,Yes,48,Yes,Trader,6,1375083,15673597,5,Anbar,5
100661,Female,Yes,34,No,Government_Employee,11,1060374,1634097,4,Dhi_Qar,2
100662,Female,Yes,47,Yes,Laborer,18,420117,579557,7,Baghdad,3
100663,Female,Yes,82,Yes,Retired,28,826855,8354757,2,Sulaymaniyah,4
100664,Female,No,23,No,Private_Sector,1,461995,523035,2,Baghdad,6
100665,Female,Yes,26,Yes,Student,0,337782,151462,1,Erbil,0
100666,Female,Yes,24,No,Unemployed,0,437177,202488,1,Sulaymaniyah,6
100667,Female,Yes,49,Yes,Doctor,16,2917449,19053860,4,Baghdad,5
100668,Male,Yes,24,Yes,Student,2,314573,377113,2,Karbala,0
100669,Female,Yes,33,No,Doctor,14,1795770,19185637,4,Basra,5
100670,Female,No,62,Yes,Retired,22,510418,5656194,3,Dhi_Qar,4
100671,Male,Yes,43,No,Laborer,8,550278,1267398,5,Baghdad,3
100672,Male,Yes,20,Yes,Student,2,258822,308251,3,Baghdad,0
100673,Female,Yes,28,Yes,Private_Sector,11,429451,2033528,4,Karbala,6
100674,Male,Yes,36,Yes,Private_Sector,7,1288219,2634896,4,Erbil,6
100675,Female,Yes,30,Yes,Teacher,6,858320,2163653,5,Basra,6
100676,Male,No,32,Yes,Government_Employee,8,783359,2620181,4,Sulaymaniyah,2
100677,Male,Yes,31,No,Government_Employee,7,643271,2046856,5,Erbil,2
100678,Female,Yes,73,Yes,Retired,16,449507,11165525,2,Basra,4
100679,Male,Yes,39,Yes,Private_Sector,11,774034,158284,3,Baghdad,6
100680,Female,Yes,32,Yes,Government_Employee,4,799423,2746783,5,Mosul,2
100681,Female,No,37,No,Private_Sector,5,855063,1066757,4,Najaf,6
100682,Male,No,18,No,Laborer,1,481789,984884,2,Basra,3
100683,Female,Yes,36,No,Doctor,5,1807742,27493517,6,Najaf,5
100684,Male,Yes,39,Yes,Teacher,8,932621,3033715,3,Baghdad,6
100685,Male,Yes,41,No,Driver,4,444995,815215,7,Baghdad,1
100686,Female,Yes,72,Yes,Retired,26,496289,8312199,2,Baghdad,4
100687,Male,No,29,Yes,Private_Sector,5,1239580,3700804,5,Mosul,6
100688,Male,Yes,41,Yes,Government_Employee,11,673960,3171131,5,Baghdad,2
100689,Male,Yes,67,No,Retired,15,598843,6070786,1,Erbil,4
100690,Male,Yes,49,Yes,Trader,17,2298134,12536578,6,Baghdad,5
100691,Male,No,19,Yes,Student,0,442374,630250,2,Karbala,0
100692,Female,No,43,Yes,Trader,11,2898440,14413559,5,Basra,5
100693,Female,Yes,31,Yes,Teacher,9,912562,2567176,3,Baghdad,6
100694,Female,Yes,58,No,Retired,26,566407,3189805,3,Anbar,4
100695,Female,No,59,No,Retired,27,701207,4107329,4,Baghdad,4
100696,Male,Yes,42,No,Laborer,5,533242,872358,4,Erbil,3
100697,Male,Yes,61,Yes,Retired,25,500904,7581673,3,Baghdad,4
100698,Female,Yes,45,No,Homemaker,8,399131,0,6,Karbala,1
100699,Female,Yes,37,No,Private_Sector,8,1148603,3031553,5,Baghdad,6
100700,Female,Yes,32,No,Private_Sector,9,717175,1370231,4,Mosul,6
100701,Female,No,20,No,Unemployed,2,391512,45185,3,Sulaymaniyah,6
100702,Male,Yes,35,No,Homemaker,15,451840,352152,5,Baghdad,1
100703,Male,No,18,Yes,Private_Sector,2,150000,454234,1,Erbil,6
100704,Male,Yes,48,Yes,Doctor,14,3192898,11352949,6,Baghdad,5
100705,Male,Yes,49,No,Trader,13,1652808,16960788,6,Mosul,5
100706,Female,No,80,No,Retired,29,585323,6583804,4,Karbala,4
100707,Female,Yes,31,Yes,Teacher,4,955413,2845804,5,Erbil,6
100708,Female,No,20,Yes,Student,2,377284,504714,2,Najaf,0
100709,Female,Yes,31,Yes,Government_Employee,4,557887,2597828,3,Baghdad,2
100710,Male,Yes,24,Yes,Student,2,247412,346092,3,Anbar,0
100711,Male,Yes,30,No,Government_Employee,3,902541,2523578,3,Erbil,2
100712,Male,Yes,54,Yes,Engineer,18,2882803,17399937,4,Najaf,5
100713,Female,No,18,Yes,Laborer,0,269557,369309,1,Basra,3
100714,Female,Yes,45,No,Laborer,13,720443,747102,7,Najaf,3
100715,Male,Yes,38,Yes,Doctor,17,2519367,18332364,6,Baghdad,5
100716,Female,Yes,34,Yes,Teacher,11,1126471,2564097,5,Mosul,6
100717,Female,Yes,79,Yes,Retired,23,654514,6132779,3,Basra,4
100718,Male,No,21,No,Unemployed,2,216581,145204,3,Baghdad,6
100719,Female,No,41,No,Government_Employee,11,751936,2762460,5,Karbala,2
